"IntoGen_cancer_type","gene","test_type","comparison","event","p_value","odds_ratio","ci_low","ci_high","zero_count","n_WGD","n_HM","n_Classic","n_WGDHM","p_adj_local","p_adj_global"
"BRCA","EGFR","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,17,0,6,17,NA,NA
"BRCA","EIF4A2","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,TRUE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,TRUE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,FALSE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,TRUE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,FALSE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,TRUE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,TRUE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,TRUE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,FALSE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,15,3,5,18,NA,NA
"BRCA","EIF4A2","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,15,3,5,18,NA,NA
"BRCA","ELN","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,15,0,7,15,NA,NA
"BRCA","ELN","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,15,0,7,15,NA,NA
"BRCA","ELN","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,15,0,7,15,NA,NA
"BRCA","ELN","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,15,0,7,15,NA,NA
"BRCA","ELN","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,15,0,7,15,NA,NA
"BRCA","ELN","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,15,0,7,15,NA,NA
"BRCA","ELN","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,15,0,7,15,NA,NA
"BRCA","ELN","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,15,0,7,15,NA,NA
"BRCA","ERBB2","global","Classic_vs_WGD",NA,1,NA,NA,NA,FALSE,15,0,4,15,1,1
"BRCA","ERBB2","pairwise_all_events","WGD_vs_Classic",NA,1,NA,NA,NA,FALSE,15,0,4,15,1,1
"BRCA","ERBB2","per_event_pairwise","WGD_vs_Classic","CNA_driver",1,Inf,0.00685312500000001,Inf,TRUE,15,0,4,15,1,1
"BRCA","ERBB2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,15,0,4,15,NA,NA
"BRCA","ERBB2","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,15,0,4,15,NA,NA
"BRCA","ERBB2","per_event_pairwise","WGD_vs_Classic","WT",1,0,0,145.918832649342,FALSE,15,0,4,15,1,1
"BRCA","ERBB2","pairwise_all_events","WGDHM_vs_Classic",NA,1,NA,NA,NA,FALSE,15,0,4,15,1,1
"BRCA","ERBB2","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",1,Inf,0.00685312500000001,Inf,TRUE,15,0,4,15,1,1
"BRCA","ERBB2","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,15,0,4,15,NA,NA
"BRCA","ERBB2","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,15,0,4,15,NA,NA
"BRCA","ERBB2","per_event_pairwise","WGDHM_vs_Classic","WT",1,0,0,145.918832649342,FALSE,15,0,4,15,1,1
"BRCA","ERBB3","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,19,0,3,19,NA,NA
"BRCA","ERBB3","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,19,0,3,19,NA,NA
"BRCA","ERBB3","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,19,0,3,19,NA,NA
"BRCA","ERBB3","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,19,0,3,19,NA,NA
"BRCA","ERBB3","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,19,0,3,19,NA,NA
"BRCA","ERBB3","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,19,0,3,19,NA,NA
"BRCA","ERBB3","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,19,0,3,19,NA,NA
"BRCA","ERBB3","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,19,0,3,19,NA,NA
"BRCA","ETV1","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,17,0,9,17,NA,NA
"BRCA","ETV1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,17,0,9,17,NA,NA
"BRCA","ETV1","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,17,0,9,17,NA,NA
"BRCA","ETV1","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,17,0,9,17,NA,NA
"BRCA","ETV1","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,17,0,9,17,NA,NA
"BRCA","ETV1","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,17,0,9,17,NA,NA
"BRCA","ETV1","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,17,0,9,17,NA,NA
"BRCA","ETV1","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,17,0,9,17,NA,NA
"BRCA","FAT1","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,19,1,3,20,NA,NA
"BRCA","FAT1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,19,1,3,20,NA,NA
"BRCA","FAT1","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,19,1,3,20,NA,NA
"BRCA","FAT1","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,19,1,3,20,NA,NA
"BRCA","FAT1","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,19,1,3,20,NA,NA
"BRCA","FAT1","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,19,1,3,20,NA,NA
"BRCA","FAT1","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,19,1,3,20,NA,NA
"BRCA","FAT1","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,19,1,3,20,NA,NA
"BRCA","FAT4","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,19,1,3,20,NA,NA
"BRCA","FAT4","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,19,1,3,20,NA,NA
"BRCA","FAT4","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,19,1,3,20,NA,NA
"BRCA","FAT4","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,19,1,3,20,NA,NA
"BRCA","FAT4","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,19,1,3,20,NA,NA
"BRCA","FAT4","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,19,1,3,20,NA,NA
"BRCA","FAT4","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,19,1,3,20,NA,NA
"BRCA","FAT4","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,19,1,3,20,NA,NA
"BRCA","FBXW7","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,19,2,3,21,NA,NA
"BRCA","FBXW7","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,19,2,3,21,NA,NA
"BRCA","FBXW7","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,19,2,3,21,NA,NA
"BRCA","FBXW7","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,19,2,3,21,NA,NA
"BRCA","FBXW7","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,19,2,3,21,NA,NA
"BRCA","FBXW7","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,19,2,3,21,NA,NA
"BRCA","FBXW7","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,19,2,3,21,NA,NA
"BRCA","FBXW7","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,19,2,3,21,NA,NA
"BRCA","FGFR2","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,16,0,3,16,NA,NA
"BRCA","FGFR2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,16,0,3,16,NA,NA
"BRCA","FGFR2","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,16,0,3,16,NA,NA
"BRCA","FGFR2","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,16,0,3,16,NA,NA
"BRCA","FGFR2","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,16,0,3,16,NA,NA
"BRCA","FGFR2","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,16,0,3,16,NA,NA
"BRCA","FGFR2","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,16,0,3,16,NA,NA
"BRCA","FGFR2","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,16,0,3,16,NA,NA
"BRCA","GATA3","global","Classic_vs_WGD",NA,0.000700280112044817,NA,NA,NA,FALSE,13,1,5,14,0.0040266106442577,0.0038765506202481
"BRCA","GATA3","pairwise_all_events","WGD_vs_Classic",NA,0.000700280112044817,NA,NA,NA,FALSE,13,1,5,14,0.00510204081632653,0.0046240718509626
"BRCA","GATA3","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,13,1,5,14,NA,NA
"BRCA","GATA3","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,13,1,5,14,NA,NA
"BRCA","GATA3","per_event_pairwise","WGD_vs_Classic","M",0.000700280112044817,0,0,0.27386526090197,FALSE,13,1,5,14,0.00875350140056022,0.00567518674136321
"BRCA","GATA3","per_event_pairwise","WGD_vs_Classic","WT",0.000700280112044818,Inf,3.65143062214798,Inf,TRUE,13,1,5,14,0.00875350140056022,0.00567518674136321
"BRCA","GATA3","pairwise_all_events","WGDHM_vs_Classic",NA,0.000700280112044817,NA,NA,NA,FALSE,13,1,5,14,0.00510204081632653,0.0046240718509626
"BRCA","GATA3","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,13,1,5,14,NA,NA
"BRCA","GATA3","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,13,1,5,14,NA,NA
"BRCA","GATA3","per_event_pairwise","WGDHM_vs_Classic","M",0.000700280112044817,0,0,0.27386526090197,FALSE,13,1,5,14,0.00875350140056022,0.00567518674136321
"BRCA","GATA3","per_event_pairwise","WGDHM_vs_Classic","WT",0.000700280112044818,Inf,3.65143062214798,Inf,TRUE,13,1,5,14,0.00875350140056022,0.00567518674136321
"BRCA","GNAS","global","Classic_vs_WGD",NA,0.304347826086957,NA,NA,NA,FALSE,16,1,7,17,0.411764705882353,0.420895746816857
"BRCA","GNAS","pairwise_all_events","WGD_vs_Classic",NA,0.304347826086957,NA,NA,NA,FALSE,16,1,7,17,0.456521739130435,0.465473145780051
"BRCA","GNAS","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,16,1,7,17,NA,NA
"BRCA","GNAS","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,16,1,7,17,NA,NA
"BRCA","GNAS","per_event_pairwise","WGD_vs_Classic","M",0.304347826086957,0,0,17.0625429902611,TRUE,16,1,7,17,0.494071146245059,0.500809240050026
"BRCA","GNAS","per_event_pairwise","WGD_vs_Classic","WT",0.304347826086956,Inf,0.0586079109409877,Inf,FALSE,16,1,7,17,0.494071146245059,0.500809240050026
"BRCA","GNAS","pairwise_all_events","WGDHM_vs_Classic",NA,0.304347826086957,NA,NA,NA,FALSE,16,1,7,17,0.456521739130435,0.465473145780051
"BRCA","GNAS","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,16,1,7,17,NA,NA
"BRCA","GNAS","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,16,1,7,17,NA,NA
"BRCA","GNAS","per_event_pairwise","WGDHM_vs_Classic","M",0.304347826086957,0,0,17.0625429902611,TRUE,16,1,7,17,0.494071146245059,0.500809240050026
"BRCA","GNAS","per_event_pairwise","WGDHM_vs_Classic","WT",0.304347826086956,Inf,0.0586079109409877,Inf,FALSE,16,1,7,17,0.494071146245059,0.500809240050026
"BRCA","HOXC13","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,20,0,3,20,NA,NA
"BRCA","HOXC13","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,20,0,3,20,NA,NA
"BRCA","HOXC13","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,20,0,3,20,NA,NA
"BRCA","HOXC13","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,20,0,3,20,NA,NA
"BRCA","HOXC13","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,20,0,3,20,NA,NA
"BRCA","HOXC13","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,20,0,3,20,NA,NA
"BRCA","HOXC13","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,20,0,3,20,NA,NA
"BRCA","HOXC13","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,20,0,3,20,NA,NA
"BRCA","KMT2C","global","Classic_vs_WGD",NA,0.462450592885375,NA,NA,NA,FALSE,17,0,6,17,0.588021778584392,0.582762942253928
"BRCA","KMT2C","pairwise_all_events","WGD_vs_Classic",NA,0.462450592885375,NA,NA,NA,FALSE,17,0,6,17,0.604743083003952,0.629719956269447
"BRCA","KMT2C","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,17,0,6,17,NA,NA
"BRCA","KMT2C","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,17,0,6,17,NA,NA
"BRCA","KMT2C","per_event_pairwise","WGD_vs_Classic","M",0.462450592885376,0.332119951865142,0.00376130023649269,29.396415482298,FALSE,17,0,6,17,0.688170525127047,0.676799400422916
"BRCA","KMT2C","per_event_pairwise","WGD_vs_Classic","WT",0.462450592885376,3.01096033039908,0.0340177529672683,265.865508500984,FALSE,17,0,6,17,0.688170525127047,0.676799400422916
"BRCA","KMT2C","pairwise_all_events","WGDHM_vs_Classic",NA,0.462450592885375,NA,NA,NA,FALSE,17,0,6,17,0.604743083003952,0.629719956269447
"BRCA","KMT2C","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,17,0,6,17,NA,NA
"BRCA","KMT2C","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,17,0,6,17,NA,NA
"BRCA","KMT2C","per_event_pairwise","WGDHM_vs_Classic","M",0.462450592885376,0.332119951865142,0.00376130023649269,29.396415482298,FALSE,17,0,6,17,0.688170525127047,0.676799400422916
"BRCA","KMT2C","per_event_pairwise","WGDHM_vs_Classic","WT",0.462450592885376,3.01096033039908,0.0340177529672683,265.865508500984,FALSE,17,0,6,17,0.688170525127047,0.676799400422916
"BRCA","KMT2D","global","Classic_vs_WGD",NA,1,NA,NA,NA,FALSE,20,0,4,20,1,1
"BRCA","KMT2D","pairwise_all_events","WGD_vs_Classic",NA,1,NA,NA,NA,FALSE,20,0,4,20,1,1
"BRCA","KMT2D","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,20,0,4,20,NA,NA
"BRCA","KMT2D","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,20,0,4,20,NA,NA
"BRCA","KMT2D","per_event_pairwise","WGD_vs_Classic","M",1,Inf,0.00514375000000001,Inf,TRUE,20,0,4,20,1,1
"BRCA","KMT2D","per_event_pairwise","WGD_vs_Classic","WT",1,0,0,194.410692588094,FALSE,20,0,4,20,1,1
"BRCA","KMT2D","pairwise_all_events","WGDHM_vs_Classic",NA,1,NA,NA,NA,FALSE,20,0,4,20,1,1
"BRCA","KMT2D","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,20,0,4,20,NA,NA
"BRCA","KMT2D","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,20,0,4,20,NA,NA
"BRCA","KMT2D","per_event_pairwise","WGDHM_vs_Classic","M",1,Inf,0.00514375000000001,Inf,TRUE,20,0,4,20,1,1
"BRCA","KMT2D","per_event_pairwise","WGDHM_vs_Classic","WT",1,0,0,194.410692588094,FALSE,20,0,4,20,1,1
"BRCA","KRAS","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,14,0,3,14,NA,NA
"BRCA","KRAS","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,14,0,3,14,NA,NA
"BRCA","KRAS","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,14,0,3,14,NA,NA
"BRCA","KRAS","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,14,0,3,14,NA,NA
"BRCA","KRAS","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,14,0,3,14,NA,NA
"BRCA","KRAS","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,14,0,3,14,NA,NA
"BRCA","KRAS","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,14,0,3,14,NA,NA
"BRCA","KRAS","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,14,0,3,14,NA,NA
"BRCA","MAP3K1","global","Classic_vs_WGD",NA,0.000499750124937531,NA,NA,NA,FALSE,21,0,5,21,0.00383141762452107,0.00281677343146609
"BRCA","MAP3K1","pairwise_all_events","WGD_vs_Classic",NA,0.000999500249875062,NA,NA,NA,FALSE,21,0,5,21,0.00566383474929202,0.00606995772186899
"BRCA","MAP3K1","per_event_pairwise","WGD_vs_Classic","CNA_driver",0.0307692307692308,0,0,1.13550541874639,TRUE,21,0,5,21,0.124069478908189,0.105177774773557
"BRCA","MAP3K1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,21,0,5,21,NA,NA
"BRCA","MAP3K1","per_event_pairwise","WGD_vs_Classic","M",0.062420188507145,0.125490823914537,0.00731183873842972,1.55785334798152,FALSE,21,0,5,21,0.213602187286398,0.179862617253922
"BRCA","MAP3K1","per_event_pairwise","WGD_vs_Classic","WT",0.000851322590453026,Inf,3.2019084481955,Inf,TRUE,21,0,5,21,0.00886794365055235,0.0067037345685471
"BRCA","MAP3K1","pairwise_all_events","WGDHM_vs_Classic",NA,0.000999500249875062,NA,NA,NA,FALSE,21,0,5,21,0.00566383474929202,0.00606995772186899
"BRCA","MAP3K1","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",0.0307692307692308,0,0,1.13550541874639,TRUE,21,0,5,21,0.124069478908189,0.105177774773557
"BRCA","MAP3K1","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,21,0,5,21,NA,NA
"BRCA","MAP3K1","per_event_pairwise","WGDHM_vs_Classic","M",0.062420188507145,0.125490823914537,0.00731183873842972,1.55785334798152,FALSE,21,0,5,21,0.213602187286398,0.179862617253922
"BRCA","MAP3K1","per_event_pairwise","WGDHM_vs_Classic","WT",0.000851322590453026,Inf,3.2019084481955,Inf,TRUE,21,0,5,21,0.00886794365055235,0.0067037345685471
"BRCA","MECOM","global","Classic_vs_WGD",NA,1,NA,NA,NA,FALSE,16,2,5,18,1,1
"BRCA","MECOM","pairwise_all_events","WGD_vs_Classic",NA,1,NA,NA,NA,FALSE,16,2,5,18,1,1
"BRCA","MECOM","per_event_pairwise","WGD_vs_Classic","CNA_driver",1,Inf,0.00802832031250001,Inf,TRUE,16,2,5,18,1,1
"BRCA","MECOM","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,16,2,5,18,NA,NA
"BRCA","MECOM","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,16,2,5,18,NA,NA
"BRCA","MECOM","per_event_pairwise","WGD_vs_Classic","WT",1,0,0,124.559056075903,FALSE,16,2,5,18,1,1
"BRCA","MECOM","pairwise_all_events","WGDHM_vs_Classic",NA,1,NA,NA,NA,FALSE,16,2,5,18,1,1
"BRCA","MECOM","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",1,Inf,0.00802832031250001,Inf,TRUE,16,2,5,18,1,1
"BRCA","MECOM","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,16,2,5,18,NA,NA
"BRCA","MECOM","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,16,2,5,18,NA,NA
"BRCA","MECOM","per_event_pairwise","WGDHM_vs_Classic","WT",1,0,0,124.559056075903,FALSE,16,2,5,18,1,1
"BRCA","MYH11","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,18,1,9,19,NA,NA
"BRCA","MYH11","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,18,1,9,19,NA,NA
"BRCA","MYH11","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,18,1,9,19,NA,NA
"BRCA","MYH11","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,18,1,9,19,NA,NA
"BRCA","MYH11","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,18,1,9,19,NA,NA
"BRCA","MYH11","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,18,1,9,19,NA,NA
"BRCA","MYH11","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,18,1,9,19,NA,NA
"BRCA","MYH11","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,18,1,9,19,NA,NA
"BRCA","NCOR1","global","Classic_vs_WGD",NA,0.00449775112443778,NA,NA,NA,FALSE,16,0,3,16,0.0147783251231527,0.0142275800875073
"BRCA","NCOR1","pairwise_all_events","WGD_vs_Classic",NA,0.00699650174912544,NA,NA,NA,FALSE,16,0,3,16,0.0274478145542613,0.0277194735965351
"BRCA","NCOR1","per_event_pairwise","WGD_vs_Classic","CNA_driver",0.00412796697626419,0,0,0.434884811447174,FALSE,16,0,3,16,0.0245712320015725,0.0227447472204925
"BRCA","NCOR1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,16,0,3,16,NA,NA
"BRCA","NCOR1","per_event_pairwise","WGD_vs_Classic","M",1,Inf,0.00482324218750001,Inf,TRUE,16,0,3,16,1,1
"BRCA","NCOR1","per_event_pairwise","WGD_vs_Classic","WT",0.0103199174406605,Inf,1.52516206384847,Inf,TRUE,16,0,3,16,0.0530524211578421,0.0463562111364541
"BRCA","NCOR1","pairwise_all_events","WGDHM_vs_Classic",NA,0.00349825087456272,NA,NA,NA,FALSE,16,0,3,16,0.0162191631456999,0.0158181778675879
"BRCA","NCOR1","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",0.00412796697626419,0,0,0.434884811447174,FALSE,16,0,3,16,0.0245712320015725,0.0227447472204925
"BRCA","NCOR1","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,16,0,3,16,NA,NA
"BRCA","NCOR1","per_event_pairwise","WGDHM_vs_Classic","M",1,Inf,0.00482324218750001,Inf,TRUE,16,0,3,16,1,1
"BRCA","NCOR1","per_event_pairwise","WGDHM_vs_Classic","WT",0.0103199174406605,Inf,1.52516206384847,Inf,TRUE,16,0,3,16,0.0530524211578421,0.0463562111364541
"BRCA","NCOR2","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,15,1,3,16,NA,NA
"BRCA","NCOR2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,15,1,3,16,NA,NA
"BRCA","NCOR2","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,15,1,3,16,NA,NA
"BRCA","NCOR2","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,15,1,3,16,NA,NA
"BRCA","NCOR2","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,15,1,3,16,NA,NA
