"IntoGen_cancer_type","gene","test_type","comparison","event","p_value","odds_ratio","ci_low","ci_high","n_WGD","n_HM","n_Classic","p_adj_local","p_adj_global"
"pan_cancer","ELF3","global","Classic_vs_WGD",NA,0.226190476190476,NA,NA,NA,6,0,3,0.310410334346505,0.337110805860806
"pan_cancer","ELF3","pairwise_all_events","WGD_vs_Classic",NA,0.226190476190476,NA,NA,NA,6,0,3,0.415603900975244,0.419986558444915
"pan_cancer","ELF3","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,6,0,3,NA,NA
"pan_cancer","ELF3","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,6,0,3,NA,NA
"pan_cancer","ELF3","per_event_pairwise","WGD_vs_Classic","M",0.226190476190476,0.140549747205489,0.00143063471674124,4.93805135272243,6,0,3,0.442871587462083,0.458208726324669
"pan_cancer","ELF3","per_event_pairwise","WGD_vs_Classic","WT",0.226190476190476,7.11489377494096,0.202509032120268,698.990446896076,6,0,3,0.442871587462083,0.458208726324669
"pan_cancer","ELN","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,15,0,7,NA,NA
"pan_cancer","ELN","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,15,0,7,NA,NA
"pan_cancer","ELN","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,15,0,7,NA,NA
"pan_cancer","ELN","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,15,0,7,NA,NA
"pan_cancer","EP300","global","Classic_vs_HM_vs_WGD",NA,0.000999500249875062,NA,NA,NA,63,8,12,0.0027433091964656,0.0044905083690039
"pan_cancer","EP300","pairwise_all_events","HM_vs_Classic",NA,0.411794102948526,NA,NA,NA,63,8,12,0.603528923369003,0.62057486662831
"pan_cancer","EP300","pairwise_all_events","WGD_vs_Classic",NA,0.000499750124937531,NA,NA,NA,63,8,12,0.00276861569215392,0.00407372071539988
"pan_cancer","EP300","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",1,0,0,52.3816205435003,63,8,12,1,1
"pan_cancer","EP300","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,63,8,12,NA,NA
"pan_cancer","EP300","per_event_HM_vs_rest","HM_vs_rest","M",1,0,0,52.3816205435003,63,8,12,1,1
"pan_cancer","EP300","per_event_HM_vs_rest","HM_vs_rest","WT",1,Inf,0.0641150572917998,Inf,63,8,12,1,1
"pan_cancer","EP300","per_event_pairwise","HM_vs_Classic","CNA_driver",0.494736842105263,0,0,8.02508569829425,63,8,12,0.725228758169935,0.738639348568427
"pan_cancer","EP300","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,63,8,12,NA,NA
"pan_cancer","EP300","per_event_pairwise","HM_vs_Classic","M",0.494736842105263,0,0,8.02508569829425,63,8,12,0.725228758169935,0.738639348568427
"pan_cancer","EP300","per_event_pairwise","HM_vs_Classic","WT",0.116615067079463,Inf,0.477529539115139,Inf,63,8,12,0.283763329893361,0.308845798707294
"pan_cancer","EP300","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,63,8,12,NA,NA
"pan_cancer","EP300","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,63,8,12,NA,NA
"pan_cancer","EP300","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,63,8,12,NA,NA
"pan_cancer","EP300","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,63,8,12,NA,NA
"pan_cancer","EP300","per_event_pairwise","WGD_vs_Classic","CNA_driver",0.0237837837837838,0,0,0.970654193625411,63,8,12,0.0892911196911197,0.104982456140351
"pan_cancer","EP300","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,63,8,12,NA,NA
"pan_cancer","EP300","per_event_pairwise","WGD_vs_Classic","M",0.0237837837837838,0,0,0.970654193625411,63,8,12,0.0892911196911197,0.104982456140351
"pan_cancer","EP300","per_event_pairwise","WGD_vs_Classic","WT",0.000407256571640133,Inf,4.16755904135458,Inf,63,8,12,0.0028770706190061,0.00437887835148109
"pan_cancer","EPHA7","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,23,4,4,NA,NA
"pan_cancer","EPHA7","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,23,4,4,NA,NA
"pan_cancer","EPHA7","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,23,4,4,NA,NA
"pan_cancer","EPHA7","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,23,4,4,NA,NA
"pan_cancer","EPHA7","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,23,4,4,NA,NA
"pan_cancer","EPHA7","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,23,4,4,NA,NA
"pan_cancer","EPHA7","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,23,4,4,NA,NA
"pan_cancer","EPHA7","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,23,4,4,NA,NA
"pan_cancer","EPHA7","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,23,4,4,NA,NA
"pan_cancer","EPHA7","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,23,4,4,NA,NA
"pan_cancer","EPHA7","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,23,4,4,NA,NA
"pan_cancer","EPHA7","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,23,4,4,NA,NA
"pan_cancer","EPHA7","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,23,4,4,NA,NA
"pan_cancer","EPHA7","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,23,4,4,NA,NA
"pan_cancer","EPHA7","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,23,4,4,NA,NA
"pan_cancer","EPHA7","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,23,4,4,NA,NA
"pan_cancer","ERBB2","global","Classic_vs_HM_vs_WGD",NA,0.015992003998001,NA,NA,NA,57,10,11,0.0317379771652635,0.0420128918591552
"pan_cancer","ERBB2","pairwise_all_events","HM_vs_Classic",NA,0.48375812093953,NA,NA,NA,57,10,11,0.673371856785175,0.681313793365098
"pan_cancer","ERBB2","pairwise_all_events","HM_vs_WGD",NA,0.341301490958744,NA,NA,NA,57,10,11,0.528159290478056,0.543255035904746
"pan_cancer","ERBB2","pairwise_all_events","WGD_vs_Classic",NA,0.00399800099950025,NA,NA,NA,57,10,11,0.0184574379476928,0.0223720003465303
"pan_cancer","ERBB2","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",0.647012682012247,1.44243149953448,0.130953908834007,8.89394591047093,57,10,11,1,1
"pan_cancer","ERBB2","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,57,10,11,NA,NA
"pan_cancer","ERBB2","per_event_HM_vs_rest","HM_vs_rest","M",1,0,0,264.109722053647,57,10,11,1,1
"pan_cancer","ERBB2","per_event_HM_vs_rest","HM_vs_rest","WT",0.66974292597358,0.774664694795049,0.127762274944225,8.45543094853674,57,10,11,1,1
"pan_cancer","ERBB2","per_event_pairwise","HM_vs_Classic","CNA_driver",0.635117204776648,0.45507021697429,0.031735976040281,4.38752818861112,57,10,11,0.848113828329792,0.872246117477099
"pan_cancer","ERBB2","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,57,10,11,NA,NA
"pan_cancer","ERBB2","per_event_pairwise","HM_vs_Classic","M",1,0,0,42.9007355171902,57,10,11,1,1
"pan_cancer","ERBB2","per_event_pairwise","HM_vs_Classic","WT",0.361455108359133,3.14354325648509,0.353001698895759,44.1281064774229,57,10,11,0.586360509115927,0.607901773149451
"pan_cancer","ERBB2","per_event_pairwise","HM_vs_WGD","CNA_driver",0.341301490958744,2.0962413886245,0.177599417384924,14.802347716006,57,10,11,0.559189724588266,0.584159558674966
"pan_cancer","ERBB2","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,57,10,11,NA,NA
"pan_cancer","ERBB2","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,57,10,11,NA,NA
"pan_cancer","ERBB2","per_event_pairwise","HM_vs_WGD","WT",0.341301490958744,0.477044297200989,0.0675568510607735,5.63064910192034,57,10,11,0.559189724588266,0.584159558674966
"pan_cancer","ERBB2","per_event_pairwise","WGD_vs_Classic","CNA_driver",0.0485016935507281,0.212731793881484,0.0376724333045942,1.28195593453654,57,10,11,0.155442012989407,0.177020686238078
"pan_cancer","ERBB2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,57,10,11,NA,NA
"pan_cancer","ERBB2","per_event_pairwise","WGD_vs_Classic","M",0.161764705882353,0,0,7.52631892001059,57,10,11,0.365537555228277,0.382135966405629
"pan_cancer","ERBB2","per_event_pairwise","WGD_vs_Classic","WT",0.0122858265549841,6.78333865173463,1.24799868213514,37.8153002124842,57,10,11,0.0556675037698246,0.065489702568517
"pan_cancer","ERBB3","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,46,1,5,NA,NA
"pan_cancer","ERBB3","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,46,1,5,NA,NA
"pan_cancer","ERBB3","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,46,1,5,NA,NA
"pan_cancer","ERBB3","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,46,1,5,NA,NA
"pan_cancer","ERBB4","global","Classic_vs_HM_vs_WGD",NA,0.0669665167416292,NA,NA,NA,99,11,10,0.105349764142319,0.135683792090883
"pan_cancer","ERBB4","pairwise_all_events","HM_vs_Classic",NA,0.586466165413534,NA,NA,NA,99,11,10,0.761159677921416,0.775230459440986
"pan_cancer","ERBB4","pairwise_all_events","HM_vs_WGD",NA,0.415620111334182,NA,NA,NA,99,11,10,0.605930372839834,0.622685185185185
"pan_cancer","ERBB4","pairwise_all_events","WGD_vs_Classic",NA,0.0934619675825134,NA,NA,NA,99,11,10,0.205467976352034,0.23442265795207
"pan_cancer","ERBB4","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,99,11,10,NA,NA
"pan_cancer","ERBB4","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,99,11,10,NA,NA
"pan_cancer","ERBB4","per_event_HM_vs_rest","HM_vs_rest","M",0.499109261027774,1.70731485798194,0.0339646130605123,16.5057844396762,99,11,10,1,1
"pan_cancer","ERBB4","per_event_HM_vs_rest","HM_vs_rest","WT",0.499109261027774,0.58571504566065,0.0605848212579481,29.4424081386816,99,11,10,1,1
"pan_cancer","ERBB4","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,99,11,10,NA,NA
"pan_cancer","ERBB4","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,99,11,10,NA,NA
"pan_cancer","ERBB4","per_event_pairwise","HM_vs_Classic","M",0.586466165413534,0.417682351642327,0.00618078579312321,9.41464606752164,99,11,10,0.799394752441269,0.81702595358829
"pan_cancer","ERBB4","per_event_pairwise","HM_vs_Classic","WT",0.586466165413534,2.39416388092051,0.106217482083556,161.791725756394,99,11,10,0.799394752441269,0.81702595358829
"pan_cancer","ERBB4","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,99,11,10,NA,NA
"pan_cancer","ERBB4","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,99,11,10,NA,NA
"pan_cancer","ERBB4","per_event_pairwise","HM_vs_WGD","M",0.415620111334182,2.3497461073361,0.0438861289047855,27.0838083117641,99,11,10,0.645537619731815,0.672871202396235
"pan_cancer","ERBB4","per_event_pairwise","HM_vs_WGD","WT",0.415620111334182,0.42557789408733,0.0369224293898741,22.7862430557403,99,11,10,0.645537619731815,0.672871202396235
"pan_cancer","ERBB4","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,99,11,10,NA,NA
"pan_cancer","ERBB4","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,99,11,10,NA,NA
"pan_cancer","ERBB4","per_event_pairwise","WGD_vs_Classic","M",0.0934619675825133,0.173461727876153,0.0207256145206994,2.19177620189157,99,11,10,0.237083060624368,0.26884258338079
"pan_cancer","ERBB4","per_event_pairwise","WGD_vs_Classic","WT",0.0934619675825133,5.76496044541877,0.456250961725458,48.249474050638,99,11,10,0.237083060624368,0.26884258338079
"pan_cancer","ERCC3","global","Classic_vs_WGD",NA,0.00854700854700854,NA,NA,NA,24,1,3,0.0196886446886447,0.0254766600920447
"pan_cancer","ERCC3","pairwise_all_events","WGD_vs_Classic",NA,0.00854700854700854,NA,NA,NA,24,1,3,0.0338217338217338,0.0399851356373095
"pan_cancer","ERCC3","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,24,1,3,NA,NA
"pan_cancer","ERCC3","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,24,1,3,NA,NA
"pan_cancer","ERCC3","per_event_pairwise","WGD_vs_Classic","M",0.00854700854700854,0,0,0.533598387574217,24,1,3,0.0425407925407925,0.0509579940859562
"pan_cancer","ERCC3","per_event_pairwise","WGD_vs_Classic","WT",0.00854700854700854,Inf,1.87406863155282,Inf,24,1,3,0.0425407925407925,0.0509579940859562
"pan_cancer","ETV1","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,17,0,9,NA,NA
"pan_cancer","ETV1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,17,0,9,NA,NA
"pan_cancer","ETV1","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,17,0,9,NA,NA
"pan_cancer","ETV1","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,17,0,9,NA,NA
"pan_cancer","EZH2","global","Classic_vs_WGD",NA,0.0915032679738562,NA,NA,NA,4,0,14,0.134135472370766,0.170879596818647
"pan_cancer","EZH2","pairwise_all_events","WGD_vs_Classic",NA,0.0915032679738562,NA,NA,NA,4,0,14,0.204406493780308,0.232211123443088
"pan_cancer","EZH2","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,4,0,14,NA,NA
"pan_cancer","EZH2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,4,0,14,NA,NA
"pan_cancer","EZH2","per_event_pairwise","WGD_vs_Classic","M",0.0915032679738562,0,0,1.66281514036148,4,0,14,0.233920805676356,0.265845522196562
"pan_cancer","EZH2","per_event_pairwise","WGD_vs_Classic","WT",0.0915032679738562,Inf,0.601389761090708,Inf,4,0,14,0.233920805676356,0.265845522196562
"pan_cancer","FAM135B","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,37,1,20,NA,NA
"pan_cancer","FAM135B","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,37,1,20,NA,NA
"pan_cancer","FAM135B","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,37,1,20,NA,NA
"pan_cancer","FAM135B","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,37,1,20,NA,NA
"pan_cancer","FAM174B","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,27,4,2,NA,NA
"pan_cancer","FAM174B","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,27,4,2,NA,NA
"pan_cancer","FAM174B","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,27,4,2,NA,NA
"pan_cancer","FAM174B","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,27,4,2,NA,NA
"pan_cancer","FAM174B","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,27,4,2,NA,NA
"pan_cancer","FAM174B","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,27,4,2,NA,NA
"pan_cancer","FAM174B","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,27,4,2,NA,NA
"pan_cancer","FAM174B","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,27,4,2,NA,NA
"pan_cancer","FANCD2","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,38,3,5,NA,NA
"pan_cancer","FANCD2","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,38,3,5,NA,NA
"pan_cancer","FANCD2","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,38,3,5,NA,NA
"pan_cancer","FANCD2","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,38,3,5,NA,NA
"pan_cancer","FANCD2","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,38,3,5,NA,NA
"pan_cancer","FANCD2","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,38,3,5,NA,NA
"pan_cancer","FANCD2","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,38,3,5,NA,NA
"pan_cancer","FANCD2","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,38,3,5,NA,NA
"pan_cancer","FANCD2","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,38,3,5,NA,NA
"pan_cancer","FANCD2","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,38,3,5,NA,NA
"pan_cancer","FANCD2","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,38,3,5,NA,NA
"pan_cancer","FANCD2","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,38,3,5,NA,NA
"pan_cancer","FANCD2","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,38,3,5,NA,NA
"pan_cancer","FANCD2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,38,3,5,NA,NA
"pan_cancer","FANCD2","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,38,3,5,NA,NA
"pan_cancer","FANCD2","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,38,3,5,NA,NA
"pan_cancer","FAT1","global","Classic_vs_HM_vs_WGD",NA,0.0139930034982509,NA,NA,NA,110,10,11,0.0282942012032086,0.038171967351534
"pan_cancer","FAT1","pairwise_all_events","HM_vs_Classic",NA,0.476190476190476,NA,NA,NA,110,10,11,0.666185666185666,0.674185463659148
"pan_cancer","FAT1","pairwise_all_events","WGD_vs_Classic",NA,0.00757575757575758,NA,NA,NA,110,10,11,0.0317952249770432,0.0373922713372255
"pan_cancer","FAT1","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",1,0,0,66.9625990727017,110,10,11,1,1
"pan_cancer","FAT1","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,110,10,11,NA,NA
"pan_cancer","FAT1","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,110,10,11,NA,NA
"pan_cancer","FAT1","per_event_HM_vs_rest","HM_vs_rest","WT",1,Inf,0.0149337094713766,Inf,110,10,11,1,1
"pan_cancer","FAT1","per_event_pairwise","HM_vs_Classic","CNA_driver",0.476190476190476,0,0,5.78924129016215,110,10,11,0.709426627793975,0.727882890701846
"pan_cancer","FAT1","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,110,10,11,NA,NA
"pan_cancer","FAT1","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,110,10,11,NA,NA
"pan_cancer","FAT1","per_event_pairwise","HM_vs_Classic","WT",0.476190476190476,Inf,0.172734206414808,Inf,110,10,11,0.709426627793975,0.727882890701846
"pan_cancer","FAT1","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,110,10,11,NA,NA
"pan_cancer","FAT1","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,110,10,11,NA,NA
"pan_cancer","FAT1","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,110,10,11,NA,NA
"pan_cancer","FAT1","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,110,10,11,NA,NA
"pan_cancer","FAT1","per_event_pairwise","WGD_vs_Classic","CNA_driver",0.00757575757575757,0,0,0.505722140687996,110,10,11,0.0382867132867133,0.0471797179717972
"pan_cancer","FAT1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,110,10,11,NA,NA
"pan_cancer","FAT1","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,110,10,11,NA,NA
"pan_cancer","FAT1","per_event_pairwise","WGD_vs_Classic","WT",0.00757575757575757,Inf,1.97737041656822,Inf,110,10,11,0.0382867132867133,0.0471797179717972
"pan_cancer","FAT3","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,106,10,10,NA,NA
"pan_cancer","FAT3","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,106,10,10,NA,NA
"pan_cancer","FAT3","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,106,10,10,NA,NA
"pan_cancer","FAT3","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,106,10,10,NA,NA
"pan_cancer","FAT3","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,106,10,10,NA,NA
"pan_cancer","FAT3","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,106,10,10,NA,NA
"pan_cancer","FAT3","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,106,10,10,NA,NA
"pan_cancer","FAT3","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,106,10,10,NA,NA
"pan_cancer","FAT3","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,106,10,10,NA,NA
"pan_cancer","FAT3","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,106,10,10,NA,NA
"pan_cancer","FAT3","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,106,10,10,NA,NA
"pan_cancer","FAT3","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,106,10,10,NA,NA
"pan_cancer","FAT3","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,106,10,10,NA,NA
"pan_cancer","FAT3","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,106,10,10,NA,NA
"pan_cancer","FAT3","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,106,10,10,NA,NA
"pan_cancer","FAT3","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,106,10,10,NA,NA
"pan_cancer","FAT4","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,95,12,4,NA,NA
"pan_cancer","FAT4","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,95,12,4,NA,NA
"pan_cancer","FAT4","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,95,12,4,NA,NA
"pan_cancer","FAT4","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,95,12,4,NA,NA
"pan_cancer","FAT4","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,95,12,4,NA,NA
"pan_cancer","FAT4","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,95,12,4,NA,NA
"pan_cancer","FAT4","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,95,12,4,NA,NA
"pan_cancer","FAT4","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,95,12,4,NA,NA
"pan_cancer","FAT4","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,95,12,4,NA,NA
"pan_cancer","FAT4","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,95,12,4,NA,NA
"pan_cancer","FAT4","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,95,12,4,NA,NA
"pan_cancer","FAT4","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,95,12,4,NA,NA
"pan_cancer","FAT4","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,95,12,4,NA,NA
"pan_cancer","FAT4","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,95,12,4,NA,NA
"pan_cancer","FAT4","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,95,12,4,NA,NA
"pan_cancer","FAT4","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,95,12,4,NA,NA
"pan_cancer","FBLN2","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,100,12,16,NA,NA
"pan_cancer","FBLN2","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,100,12,16,NA,NA
"pan_cancer","FBLN2","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,100,12,16,NA,NA
"pan_cancer","FBLN2","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,100,12,16,NA,NA
"pan_cancer","FBLN2","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,100,12,16,NA,NA
"pan_cancer","FBLN2","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,100,12,16,NA,NA
"pan_cancer","FBLN2","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,100,12,16,NA,NA
"pan_cancer","FBLN2","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,100,12,16,NA,NA
"pan_cancer","FBLN2","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,100,12,16,NA,NA
"pan_cancer","FBLN2","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,100,12,16,NA,NA
"pan_cancer","FBLN2","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,100,12,16,NA,NA
"pan_cancer","FBLN2","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,100,12,16,NA,NA
"pan_cancer","FBLN2","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,100,12,16,NA,NA
"pan_cancer","FBLN2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,100,12,16,NA,NA
"pan_cancer","FBLN2","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,100,12,16,NA,NA
"pan_cancer","FBLN2","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,100,12,16,NA,NA
"pan_cancer","FBXO11","global","Classic_vs_WGD",NA,0.0439560439560439,NA,NA,NA,5,1,10,0.0746096009253904,0.0966409477047774
"pan_cancer","FBXO11","pairwise_all_events","WGD_vs_Classic",NA,0.0439560439560439,NA,NA,NA,5,1,10,0.124305194341605,0.140759032248582
"pan_cancer","FBXO11","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,5,1,10,NA,NA
"pan_cancer","FBXO11","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,5,1,10,NA,NA
"pan_cancer","FBXO11","per_event_pairwise","WGD_vs_Classic","M",0.043956043956044,0,0,1.27875130893895,5,1,10,0.142784700086931,0.166056166056166
"pan_cancer","FBXO11","per_event_pairwise","WGD_vs_Classic","WT",0.043956043956044,Inf,0.782012884764711,Inf,5,1,10,0.142784700086931,0.166056166056166
